"","reviews_per_month","availability_30","price","id","place"
"613",0.25,0,70,16702190,"Antwerp"
"614",0.94,0,47,16715856,"Antwerp"
"615",0.71,30,60,16723796,"Antwerp"
"616",0.27,0,90,16733927,"Antwerp"
"617",NA,0,15,16736146,"Antwerp"
"618",1.95,25,112,16753399,"Antwerp"
"619",0.22,0,59,16781156,"Antwerp"
"620",5.32,23,151,16792858,"Antwerp"
"621",0.06,0,180,16818256,"Antwerp"
"622",0.35,30,55,16833815,"Antwerp"
"623",1.35,27,69,16835869,"Antwerp"
"624",0.28,0,150,16851403,"Antwerp"
"625",0.21,13,52,16853431,"Antwerp"
"626",2.35,0,65,16891439,"Antwerp"
"627",NA,23,25,16897062,"Antwerp"
"628",1.04,29,65,16978843,"Antwerp"
"629",1.54,24,35,16979300,"Antwerp"
"630",1.13,25,245,17004023,"Antwerp"
"631",0.32,30,175,17010097,"Antwerp"
"632",0.89,21,35,17010887,"Antwerp"
"633",3.81,28,135,17011231,"Antwerp"
"634",0.29,15,129,17096268,"Antwerp"
"635",2.73,27,150,17115288,"Antwerp"
"636",1.57,0,94,17121760,"Antwerp"
"637",0.52,0,35,17147332,"Antwerp"
"638",2.54,29,185,17229221,"Antwerp"
"639",0.08,30,85,17252175,"Antwerp"
"640",1.63,30,59,17266710,"Antwerp"
"641",1.44,0,150,17310517,"Antwerp"
"642",4.1,27,53,17377402,"Antwerp"
"643",0.3,0,49,17378579,"Antwerp"
"644",0.62,0,51,17446691,"Antwerp"
"645",9.65,14,55,17470798,"Antwerp"
"646",0.41,17,85,17522166,"Antwerp"
"647",2.38,4,45,17606004,"Antwerp"
"648",0.03,0,30,17667857,"Antwerp"
"649",5.74,29,37,17692002,"Antwerp"
"650",1.63,12,60,17705145,"Antwerp"
"651",2.17,10,128,17714717,"Antwerp"
"652",0.86,28,105,17756295,"Antwerp"
"653",1.02,0,85,17760004,"Antwerp"
"654",1.83,12,30,17783689,"Antwerp"
"655",0.49,20,95,17791425,"Antwerp"
"656",0.1,0,44,17835464,"Antwerp"
"657",0.04,29,90,17835741,"Antwerp"
"658",0.57,0,41,17854773,"Antwerp"
"659",0.5,0,110,17898985,"Antwerp"
"660",1.21,15,350,17911859,"Antwerp"
"661",0.11,0,50,17917415,"Antwerp"
"662",0.14,0,54,17953917,"Antwerp"
"663",NA,29,81,17965621,"Antwerp"
"664",0.88,0,190,18010399,"Antwerp"
"665",0.08,0,45,18012645,"Antwerp"
"666",0.08,0,19,18016001,"Antwerp"
"667",4.37,26,65,18017190,"Antwerp"
"668",1.43,30,70,18019638,"Antwerp"
"669",5.78,27,75,18050417,"Antwerp"
"670",NA,29,50,18070536,"Antwerp"
"671",0.03,0,110,18080201,"Antwerp"
"672",0.11,0,45,18146639,"Antwerp"
"673",0.06,0,32,18149585,"Antwerp"
"674",0.31,0,135,18186103,"Antwerp"
"675",0.14,0,45,18219944,"Antwerp"
"676",0.03,29,60,18220014,"Antwerp"
"677",NA,29,350,18221342,"Antwerp"
"678",4.43,26,74,18258873,"Antwerp"
"679",0.81,0,75,18322026,"Antwerp"
"680",0.23,0,35,18322107,"Antwerp"
"681",0.42,29,170,18322358,"Antwerp"
"682",0.48,10,80,18351730,"Antwerp"
"683",1.7,23,112,18371407,"Antwerp"
"684",1.08,29,43,18386196,"Antwerp"
"685",0.26,0,80,18410477,"Antwerp"
"686",0.68,0,37,18423549,"Antwerp"
"687",NA,0,75,18424677,"Antwerp"
"688",0.61,4,82,18444706,"Antwerp"
"689",0.59,25,58,18475342,"Antwerp"
"690",0.55,19,45,18507108,"Antwerp"
"691",1.38,0,85,18553878,"Antwerp"
"692",4.6,16,45,18564682,"Antwerp"
"693",1.64,21,99,18565578,"Antwerp"
"694",0.6,1,80,18574566,"Antwerp"
"695",0.45,0,60,18683212,"Antwerp"
"696",3.61,28,43,18695649,"Antwerp"
"697",0.03,0,0,18711244,"Antwerp"
"698",0.04,0,60,18720632,"Antwerp"
"699",0.98,15,59,18723756,"Antwerp"
"700",0.71,18,52,18732815,"Antwerp"
"701",NA,0,1250,18798819,"Antwerp"
"702",0.24,0,80,18814640,"Antwerp"
"703",0.15,0,80,18823301,"Antwerp"
"704",0.5,0,90,18835003,"Antwerp"
"705",0.55,12,55,18848541,"Antwerp"
"706",1.76,7,70,18913507,"Antwerp"
"707",NA,29,180,18927568,"Antwerp"
"708",1.93,0,75,19013331,"Antwerp"
"709",4.13,26,95,19028126,"Antwerp"
"710",3.23,27,90,19043207,"Antwerp"
"711",0.07,24,45,19062948,"Antwerp"
"712",0.12,0,31,19076839,"Antwerp"
"713",0.51,0,115,19081019,"Antwerp"
"714",2.92,29,120,19091628,"Antwerp"
"715",5.19,0,75,19110362,"Antwerp"
"716",2.11,27,59,19110897,"Antwerp"
"717",NA,0,25,19136647,"Antwerp"
"718",NA,0,30,19137317,"Antwerp"
"719",0.12,0,54,19139826,"Antwerp"
"720",0.37,0,150,19139841,"Antwerp"
"721",NA,0,65,19149378,"Antwerp"
"722",NA,30,379,19154934,"Antwerp"
"723",0.13,30,350,19159122,"Antwerp"
"724",1.56,7,149,19214587,"Antwerp"
"725",0.8,0,32,19216293,"Antwerp"
"726",1.72,10,40,19232324,"Antwerp"
"727",NA,0,90,19268619,"Antwerp"
"728",1.98,10,60,19270436,"Antwerp"
"729",0.21,30,68,19311378,"Antwerp"
"730",0.61,30,99,19311990,"Antwerp"
"731",2.11,28,75,19341633,"Antwerp"
"732",0.15,0,75,19377082,"Antwerp"
"733",1.88,29,115,19380026,"Antwerp"
"734",2.34,0,74,19408127,"Antwerp"
"735",NA,0,35,19421923,"Antwerp"
"736",0.87,0,13,19503948,"Antwerp"
"737",0.03,0,65,19545186,"Antwerp"
"738",0.27,0,97,19561687,"Antwerp"
"739",0.08,30,130,19565336,"Antwerp"
"740",0.67,0,125,19578621,"Antwerp"
"741",3.48,0,60,19597739,"Antwerp"
"742",0.03,0,79,19598428,"Antwerp"
"743",0.75,9,60,19615621,"Antwerp"
"744",0.12,0,60,19618674,"Antwerp"
"745",0.13,0,25,19657683,"Antwerp"
"746",0.07,0,40,19660879,"Antwerp"
"747",2.04,26,40,19665216,"Antwerp"
"748",NA,29,75,19670325,"Antwerp"
"749",1.82,30,110,19678438,"Antwerp"
"750",7.31,12,50,19698195,"Antwerp"
"751",4.84,1,80,19723966,"Antwerp"
"752",0.93,0,40,19733115,"Antwerp"
"753",0.65,0,100,19757507,"Antwerp"
"754",0.34,0,100,19763523,"Antwerp"
"755",0.4,0,45,19784090,"Antwerp"
"756",0.4,18,60,19798020,"Antwerp"
"757",0.75,30,75,19815144,"Antwerp"
"758",0.49,0,35,19815511,"Antwerp"
"759",0.99,0,35,19817915,"Antwerp"
"760",0.09,0,30,19820483,"Antwerp"
"761",0.78,29,115,19841063,"Antwerp"
"762",4.97,5,55,19861514,"Antwerp"
"763",4.87,29,65,19867314,"Antwerp"
"764",1.45,29,95,19873172,"Antwerp"
"765",0.4,0,230,19875796,"Antwerp"
"766",0.79,30,79,19884166,"Antwerp"
"767",1.04,0,38,19885078,"Antwerp"
"768",0.6,30,195,19888546,"Antwerp"
"769",1.49,30,150,19888690,"Antwerp"
"770",1.12,0,35,19917164,"Antwerp"
"771",0.48,28,133,19929145,"Antwerp"
"772",1.1,30,35,19938495,"Antwerp"
"773",0.53,0,55,19964460,"Antwerp"
"774",0.31,0,55,19964758,"Antwerp"
"775",4.51,0,55,19989893,"Antwerp"
"776",1.16,7,75,19991884,"Antwerp"
"777",1.97,23,40,19997718,"Antwerp"
"778",NA,0,69,20043853,"Antwerp"
"779",1.73,23,99,20048639,"Antwerp"
"780",NA,0,130,20061843,"Antwerp"
"781",6.22,26,54,20087301,"Antwerp"
"782",0.29,0,60,20115627,"Antwerp"
"783",0.15,20,35,20131004,"Antwerp"
"784",1.97,0,50,20142512,"Antwerp"
"785",0.03,0,80,20144490,"Antwerp"
"786",1.65,0,150,20146528,"Antwerp"
"787",0.09,0,45,20167750,"Antwerp"
"788",0.91,0,47,20168127,"Antwerp"
"789",7.06,28,44,20168816,"Antwerp"
"790",0.03,0,60,20177425,"Antwerp"
"791",0.1,0,50,20178191,"Antwerp"
"792",0.89,13,50,20180851,"Antwerp"
"793",1.26,20,69,20220174,"Antwerp"
"794",1.56,26,99,20220543,"Antwerp"
"795",2.23,18,139,20221733,"Antwerp"
"796",0.41,16,99,20222242,"Antwerp"
"797",0.49,20,99,20222569,"Antwerp"
"798",2.55,28,55,20231202,"Antwerp"
"799",0.13,0,125,20231530,"Antwerp"
"800",1.1,0,55,20241456,"Antwerp"
"801",6.33,22,70,20263685,"Antwerp"
"802",0.23,0,95,20274674,"Antwerp"
"803",5.08,19,60,20274885,"Antwerp"
"804",0.16,23,94,20312418,"Antwerp"
"805",0.2,1,94,20312581,"Antwerp"
"806",0.82,28,99,20312705,"Antwerp"
"807",0.39,21,99,20312844,"Antwerp"
"808",0.2,19,94,20313014,"Antwerp"
"809",0.17,14,94,20313135,"Antwerp"
"810",0.38,1,94,20313261,"Antwerp"
"811",0.58,19,59,20313375,"Antwerp"
"812",0.39,19,94,20313546,"Antwerp"
"813",0.26,29,125,20317514,"Antwerp"
"814",2.46,0,38,20318096,"Antwerp"
"815",0.17,0,79,20358454,"Antwerp"
"816",1.73,0,30,20406122,"Antwerp"
"817",0.16,0,25,20428165,"Antwerp"
"818",0.45,0,50,20436760,"Antwerp"
"819",1.76,13,25,20468209,"Antwerp"
"820",0.3,0,190,20519741,"Antwerp"
"821",NA,0,60,20552691,"Antwerp"
"822",0.63,6,59,20614421,"Antwerp"
"823",NA,0,90,20626712,"Antwerp"
"824",0.16,0,80,20645890,"Antwerp"
"825",0.75,0,29,20676903,"Antwerp"
"826",1.42,29,27,20720825,"Antwerp"
"827",2.72,0,40,20772851,"Antwerp"
"828",0.92,26,150,20780992,"Antwerp"
"829",0.33,8,480,20781256,"Antwerp"
"830",1.1,0,30,20782679,"Antwerp"
"831",2.42,0,79,20796226,"Antwerp"
"832",NA,0,100,20813248,"Antwerp"
"833",0.36,30,105,20825768,"Antwerp"
"834",0.92,17,115,20842788,"Antwerp"
"835",2.4,30,40,20856073,"Antwerp"
"836",NA,29,90,20857330,"Antwerp"
"837",NA,29,90,20858012,"Antwerp"
"838",2.93,15,58,20869520,"Antwerp"
"839",7.32,29,90,20877217,"Antwerp"
"840",0.3,0,50,20940073,"Antwerp"
"841",0.15,28,120,20941101,"Antwerp"
"842",7.48,25,115,20942852,"Antwerp"
"843",0.8,7,28,20944578,"Antwerp"
"844",8.01,28,63,20957741,"Antwerp"
"845",2.28,28,95,20965905,"Antwerp"
"846",0.03,0,70,20973963,"Antwerp"
"847",0.47,0,50,20976030,"Antwerp"
"848",0.1,0,60,20976869,"Antwerp"
"849",0.15,0,54,20987211,"Antwerp"
"850",0.27,29,103,21003328,"Antwerp"
"851",NA,0,25,21018720,"Antwerp"
"852",0.89,29,80,21038110,"Antwerp"
"853",0.4,0,75,21041600,"Antwerp"
"854",1.78,25,22,21041642,"Antwerp"
"855",4.73,30,40,21060741,"Antwerp"
"856",4.2,29,40,21060824,"Antwerp"
"857",1.34,0,30,21102559,"Antwerp"
"858",3.12,24,90,21116070,"Antwerp"
"859",1.05,29,69,21160052,"Antwerp"
"860",3.21,14,95,21168610,"Antwerp"
"861",0.58,0,110,21181417,"Antwerp"
"862",0.76,0,60,21194502,"Antwerp"
"863",0.13,25,78,21215062,"Antwerp"
"864",0.84,0,65,21230307,"Antwerp"
"865",0.2,29,103,21264693,"Antwerp"
"866",0.81,29,30,21286268,"Antwerp"
"867",0.17,29,50,21292888,"Antwerp"
"868",0.82,0,70,21293696,"Antwerp"
"869",0.1,0,60,21302776,"Antwerp"
"870",0.37,0,130,21366566,"Antwerp"
"871",0.99,30,120,21381205,"Antwerp"
"872",0.65,0,65,21381692,"Antwerp"
"873",1.31,29,49,21403775,"Antwerp"
"874",0.21,0,65,21419943,"Antwerp"
"875",0.14,0,39,21436958,"Antwerp"
"876",3.76,30,25,21464203,"Antwerp"
"877",NA,14,44,21503998,"Antwerp"
"878",0.42,0,60,21538277,"Antwerp"
"879",3.48,0,75,21577578,"Antwerp"
"880",1.1,0,90,21618627,"Antwerp"
"881",3.69,27,59,21628001,"Antwerp"
"882",2.55,29,100,21634310,"Antwerp"
"883",1,1,40,21638219,"Antwerp"
"884",1.27,0,50,21655917,"Antwerp"
"885",6.87,11,59,21658316,"Antwerp"
"886",1.1,30,60,21718764,"Antwerp"
"887",1.19,30,35,21750298,"Antwerp"
"888",0.07,0,30,21785615,"Antwerp"
"889",2.47,27,35,21799259,"Antwerp"
"890",0.37,29,45,21799895,"Antwerp"
"891",0.46,0,99,21815068,"Antwerp"
"892",0.54,29,120,21831536,"Antwerp"
"893",0.41,30,130,21831718,"Antwerp"
"894",NA,0,20,21858608,"Antwerp"
"895",NA,0,120,21861265,"Antwerp"
"896",0.19,0,69,21864480,"Antwerp"
"897",0.5,0,300,21875839,"Antwerp"
"898",0.55,0,69,21878197,"Antwerp"
"899",2.91,30,22,21933479,"Antwerp"
"900",3.46,29,77,21942782,"Antwerp"
"901",0.11,0,115,21957850,"Antwerp"
"902",4.3,23,75,21978966,"Antwerp"
"903",2.31,20,70,21994745,"Antwerp"
"904",0.22,0,65,21995517,"Antwerp"
"905",1.87,28,45,22006435,"Antwerp"
"906",0.76,27,99,22023486,"Antwerp"
"907",0.07,0,130,22043751,"Antwerp"
"908",NA,0,150,22062314,"Antwerp"
"909",5.93,3,27,22070906,"Antwerp"
"910",0.11,0,70,22073835,"Antwerp"
"911",11.31,13,59,22097777,"Antwerp"
"912",0.22,0,35,22102755,"Antwerp"
"913",NA,29,550,22116787,"Antwerp"
"914",2.37,9,75,22134240,"Antwerp"
"915",3.92,3,100,22160486,"Antwerp"
"916",0.26,0,39,22162322,"Antwerp"
"917",0.05,30,49,22169539,"Antwerp"
"918",NA,0,150,22169585,"Antwerp"
"919",1.22,13,65,22181904,"Antwerp"
"920",6.36,27,60,22191315,"Antwerp"
"921",0.16,23,35,22199614,"Antwerp"
"922",NA,0,100,22201721,"Antwerp"
"923",2.45,0,70,22235229,"Antwerp"
"924",2.63,0,75,22254325,"Antwerp"
"925",NA,0,65,22262291,"Antwerp"
"926",0.12,0,125,22284431,"Antwerp"
"927",4.41,0,20,22322894,"Antwerp"
"928",1.44,30,65,22335828,"Antwerp"
"929",2.21,30,100,22372045,"Antwerp"
"930",0.22,0,63,22372515,"Antwerp"
"931",NA,0,135,22404084,"Antwerp"
"932",NA,28,100,22430104,"Antwerp"
"933",0.12,0,165,22452502,"Antwerp"
"934",NA,0,44,22460081,"Antwerp"
"935",1.19,23,95,22465258,"Antwerp"
"936",0.51,23,150,22465835,"Antwerp"
"937",4.67,30,54,22476404,"Antwerp"
"938",5.7,30,56,22499761,"Antwerp"
"939",0.63,13,90,22508997,"Antwerp"
"940",0.38,0,31,22547550,"Antwerp"
"941",7.65,21,65,22556974,"Antwerp"
"942",7.23,30,49,22560827,"Antwerp"
"943",1.68,11,80,22585207,"Antwerp"
"944",0.19,28,60,22613237,"Antwerp"
"945",1.37,8,65,22632610,"Antwerp"
"946",2.47,0,50,22634142,"Antwerp"
"947",8.48,27,85,22668676,"Antwerp"
"948",NA,0,85,22685809,"Antwerp"
"949",0.63,29,190,22703318,"Antwerp"
"950",3.27,30,95,22708143,"Antwerp"
"951",0.51,0,75,22712447,"Antwerp"
"952",1.8,20,150,22729647,"Antwerp"
"953",0.42,30,95,22742449,"Antwerp"
"954",3.72,25,40,22760259,"Antwerp"
"955",6.58,28,52,22790582,"Antwerp"
"956",6.81,29,53,22790822,"Antwerp"
"957",0.3,0,60,22800465,"Antwerp"
"958",0.67,0,185,22805099,"Antwerp"
"959",NA,0,45,22823846,"Antwerp"
"960",2.68,0,10,22888341,"Antwerp"
"961",1.73,29,36,22943053,"Antwerp"
"962",5.34,24,50,22962721,"Antwerp"
"963",5.16,19,45,22964399,"Antwerp"
"964",1.22,0,23,22993143,"Antwerp"
"965",6.09,22,62,22993422,"Antwerp"
"966",0.35,1,45,23011361,"Antwerp"
"967",4.76,25,75,23028504,"Antwerp"
"968",3.39,26,59,23033176,"Antwerp"
"969",2.19,15,95,23034489,"Antwerp"
"970",2.28,0,45,23034636,"Antwerp"
"971",0.45,10,65,23049516,"Antwerp"
"972",0.25,22,110,23049794,"Antwerp"
"973",0.94,23,75,23051224,"Antwerp"
"974",1.05,0,96,23117654,"Antwerp"
"975",2.44,27,59,23141079,"Antwerp"
"976",0.08,0,60,23141583,"Antwerp"
"977",5.35,30,56,23159123,"Antwerp"
"978",1.35,3,54,23162754,"Antwerp"
"979",9.34,16,39,23181475,"Antwerp"
"980",5.07,27,45,23217525,"Antwerp"
"981",1.37,0,65,23224114,"Antwerp"
"982",2.67,0,80,23249878,"Antwerp"
"983",0.44,0,99,23253358,"Antwerp"
"984",0.2,0,80,23263115,"Antwerp"
"985",1.67,0,57,23263382,"Antwerp"
"986",0.04,0,55,23278921,"Antwerp"
"987",NA,0,50,23279726,"Antwerp"
"988",1.57,0,90,23300022,"Antwerp"
"989",0.58,23,112,23301255,"Antwerp"
"990",2.42,30,204,23364073,"Antwerp"
"991",4.38,28,63,23372858,"Antwerp"
"992",1.09,0,90,23385815,"Antwerp"
"993",0.59,0,105,23386612,"Antwerp"
"994",NA,29,295,23392537,"Antwerp"
"995",1.08,25,40,23392809,"Antwerp"
"996",1.63,0,80,23395109,"Antwerp"
"997",0.6,0,66,23444164,"Antwerp"
"998",0.31,28,55,23444238,"Antwerp"
"999",2.89,28,110,23500895,"Antwerp"
"1000",0.21,30,999,23503706,"Antwerp"
"1001",1.71,30,160,23521144,"Antwerp"
"1002",1.27,28,55,23524053,"Antwerp"
"1003",4.96,0,20,23558021,"Antwerp"
"1004",1.07,3,95,23586326,"Antwerp"
"1005",5.5,24,59,23628172,"Antwerp"
"1006",6.82,26,65,23636688,"Antwerp"
"1007",4.33,1,75,23638756,"Antwerp"
"1008",0.46,23,65,23640408,"Antwerp"
"1009",0.37,30,60,23648034,"Antwerp"
"1010",0.12,0,32,23694647,"Antwerp"
"1011",3.54,0,40,23713996,"Antwerp"
"1012",0.1,0,60,23739549,"Antwerp"
"1013",4.15,0,31,23744421,"Antwerp"
"1014",5.14,28,59,23755415,"Antwerp"
"1015",3.97,4,95,23786630,"Antwerp"
"1016",NA,0,800,23787141,"Antwerp"
"1017",0.43,0,63,23789288,"Antwerp"
"1018",1.37,0,60,23808927,"Antwerp"
"1019",0.25,21,75,23825073,"Antwerp"
"1020",0.96,29,35,23832976,"Antwerp"
"1021",0.34,30,145,23867299,"Antwerp"
"1022",0.64,0,65,23899480,"Antwerp"
"1023",0.31,0,40,23969353,"Antwerp"
"1024",0.42,27,70,23984499,"Antwerp"
"1025",0.78,0,120,23984840,"Antwerp"
"1026",2.19,8,62,23994759,"Antwerp"
"1027",2.5,0,120,24013950,"Antwerp"
"1028",NA,0,67,24015470,"Antwerp"
"1029",0.08,30,45,24015804,"Antwerp"
"1030",0.47,0,25,24018482,"Antwerp"
"1031",0.79,29,49,24040311,"Antwerp"
"1032",9.36,24,79,24061317,"Antwerp"
"1033",0.3,30,125,24061523,"Antwerp"
"1034",0.17,0,85,24073624,"Antwerp"
"1035",8.12,23,59,24091879,"Antwerp"
"1036",1.22,0,50,24170223,"Antwerp"
"1037",0.16,30,999,24263595,"Antwerp"
"1038",0.22,30,999,24264041,"Antwerp"
"1039",0.15,30,999,24264924,"Antwerp"
"1040",NA,30,999,24266685,"Antwerp"
"1041",NA,30,999,24266875,"Antwerp"
"1042",0.61,26,120,24308139,"Antwerp"
"1043",3.81,26,250,24340681,"Antwerp"
"1044",0.74,0,75,24419851,"Antwerp"
"1045",4.86,29,73,24426695,"Antwerp"
"1046",3.99,26,65,24427819,"Antwerp"
"1047",0.83,10,99,24440403,"Antwerp"
"1048",1.2,1,45,24445658,"Antwerp"
"1049",6.24,29,60,24486262,"Antwerp"
"1050",0.75,0,71,24518063,"Antwerp"
"1051",4.4,0,35,24521971,"Antwerp"
"1052",2.1,30,95,24531674,"Antwerp"
"1053",1.82,24,95,24548862,"Antwerp"
"1054",0.05,30,25,24555417,"Antwerp"
"1055",5.24,27,45,24596945,"Antwerp"
"1056",2.17,0,75,24669581,"Antwerp"
"1057",1.04,8,139,24670984,"Antwerp"
"1058",1,13,50,24696964,"Antwerp"
"1059",1.59,0,89,24713161,"Antwerp"
"1060",1.18,0,120,24716831,"Antwerp"
"1061",0.09,0,23,24721664,"Antwerp"
"1062",0.88,2,40,24740629,"Antwerp"
"1063",1,0,200,24771244,"Antwerp"
"1064",0.89,29,100,24829527,"Antwerp"
"1065",5.29,27,35,24846820,"Antwerp"
"1066",0.33,0,150,24847714,"Antwerp"
"1067",5.28,28,50,24849164,"Antwerp"
"1068",0.66,15,82,24900105,"Antwerp"
"1069",1.96,4,100,24961581,"Antwerp"
"1070",0.19,0,50,25007925,"Antwerp"
"1071",0.73,0,75,25019003,"Antwerp"
"1072",1.43,27,100,25023469,"Antwerp"
"1073",0.48,0,45,25032210,"Antwerp"
"1074",0.18,29,165,25046162,"Antwerp"
"1075",0.39,16,99,25049639,"Antwerp"
"1076",0.2,0,70,25067637,"Antwerp"
"1077",2.69,1,66,25068907,"Antwerp"
"1078",1.19,0,37,25071158,"Antwerp"
"1079",NA,14,122,25148862,"Antwerp"
"1080",0.19,14,110,25150029,"Antwerp"
"1081",NA,30,85,25152004,"Antwerp"
"1082",0.19,0,55,25159777,"Antwerp"
"1083",0.54,0,140,25201647,"Antwerp"
"1084",0.37,0,45,25242718,"Antwerp"
"1085",0.82,19,74,25245580,"Antwerp"
"1086",0.6,19,50,25248627,"Antwerp"
"1087",0.6,29,39,25260548,"Antwerp"
"1088",0.14,23,29,25375050,"Antwerp"
"1089",0.2,0,30,25393593,"Antwerp"
"1090",0.3,28,85,25415988,"Antwerp"
"1091",0.14,0,590,25439384,"Antwerp"
"1092",3.77,27,59,25490662,"Antwerp"
"1093",0.08,25,120,25493896,"Antwerp"
"1094",0.19,29,140,25501058,"Antwerp"
"1095",0.29,0,90,25503735,"Antwerp"
"1096",2.33,27,58,25515794,"Antwerp"
"1097",5.63,30,60,25532901,"Antwerp"
"1098",0.87,0,100,25541072,"Antwerp"
"1099",4.45,19,40,25569352,"Antwerp"
"1100",0.76,0,55,25571602,"Antwerp"
"1101",0.05,27,120,25610607,"Antwerp"
"1102",0.38,0,55,25724919,"Antwerp"
"1103",1.2,19,54,25728844,"Antwerp"
"1104",3.78,30,39,25752521,"Antwerp"
"1105",0.15,0,39,25767556,"Antwerp"
"1106",1.36,28,53,25776138,"Antwerp"
"1107",2.32,25,104,25789328,"Antwerp"
"1108",2.06,24,84,25790291,"Antwerp"
"1109",1.58,22,75,25790708,"Antwerp"
"1110",0.19,25,45,25794794,"Antwerp"
"1111",0.15,29,33,25838486,"Antwerp"
"1112",0.57,16,65,25854261,"Antwerp"
"1113",1.35,30,59,25960097,"Antwerp"
"1114",1.35,24,400,25973713,"Antwerp"
"1115",0.33,11,45,25996770,"Antwerp"
"1116",6.69,30,99,26023466,"Antwerp"
"1117",1.4,0,49,26112457,"Antwerp"
"1118",13.77,24,50,26114800,"Antwerp"
"1119",4.08,26,85,26134327,"Antwerp"
"1120",2.02,17,95,26181108,"Antwerp"
"1121",1.22,29,115,26187478,"Antwerp"
"1122",0.3,7,175,26189703,"Antwerp"
"1123",0.38,0,40,26193437,"Antwerp"
"1124",0.19,0,80,26265557,"Antwerp"
"1125",0.13,0,18,26292237,"Antwerp"
"1126",1.85,26,50,26298543,"Antwerp"
"1127",2.34,0,195,26313196,"Antwerp"
"1128",0.07,29,61,26317331,"Antwerp"
"1129",0.1,0,60,26317915,"Antwerp"
"1130",8.41,15,60,26327799,"Antwerp"
"1131",9.39,25,60,26330334,"Antwerp"
"1132",0.63,14,70,26342549,"Antwerp"
"1133",0.07,30,37,26347234,"Antwerp"
"1134",0.42,20,45,26351917,"Antwerp"
"1135",0.05,0,150,26403428,"Antwerp"
"1136",4.21,26,49,26457685,"Antwerp"
"1137",0.99,0,195,26459612,"Antwerp"
"1138",1.75,29,195,26462487,"Antwerp"
"1139",0.97,5,55,26464842,"Antwerp"
"1140",0.44,0,60,26477493,"Antwerp"
"1141",5.18,25,45,26489773,"Antwerp"
"1142",0.58,0,49,26557330,"Antwerp"
"1143",0.8,0,58,26558213,"Antwerp"
"1144",1.44,29,38,26578804,"Antwerp"
"1145",0.54,0,80,26582832,"Antwerp"
"1146",0.93,30,89,26592318,"Antwerp"
"1147",0.24,10,55,26615200,"Antwerp"
"1148",3.02,27,104,26635846,"Antwerp"
"1149",1.51,23,89,26652309,"Antwerp"
"1150",0.54,0,60,26654618,"Antwerp"
"1151",1.5,29,78,26668817,"Antwerp"
"1152",0.88,0,48,26672728,"Antwerp"
"1153",0.63,0,70,26679570,"Antwerp"
"1154",2.32,25,60,26764297,"Antwerp"
"1155",2.19,0,142,26772734,"Antwerp"
"1156",NA,23,85,26774974,"Antwerp"
"1157",0.25,0,90,26798639,"Antwerp"
"1158",0.46,3,85,26802748,"Antwerp"
"1159",3.42,25,185,26809017,"Antwerp"
"1160",0.97,13,85,26824991,"Antwerp"
"1161",2.37,28,160,26828968,"Antwerp"
"1162",0.16,30,60,26829673,"Antwerp"
"1163",4.17,0,60,26856793,"Antwerp"
"1164",0.25,0,55,26864677,"Antwerp"
"1165",2.07,29,59,26891592,"Antwerp"
"1166",3.01,29,90,26937582,"Antwerp"
"1167",2.67,25,22,26954216,"Antwerp"
"1168",1.39,20,112,26970490,"Antwerp"
"1169",7.27,18,22,26991935,"Antwerp"
"1170",0.1,0,145,27005364,"Antwerp"
"1171",0.31,0,55,27052736,"Antwerp"
"1172",1.28,0,62,27053117,"Antwerp"
"1173",0.4,27,44,27057044,"Antwerp"
"1174",0.61,30,195,27096335,"Antwerp"
"1175",1,23,70,27132678,"Antwerp"
"1176",0.25,28,195,27133331,"Antwerp"
"1177",0.35,0,59,27167002,"Antwerp"
"1178",0.16,28,149,27195796,"Antwerp"
"1179",0.06,30,999,27198550,"Antwerp"
"1180",1.66,0,42,27241429,"Antwerp"
"1181",0.16,29,129,27246421,"Antwerp"
"1182",2.69,0,45,27246927,"Antwerp"
"1183",0.12,24,50,27288680,"Antwerp"
"1184",1,0,110,27357693,"Antwerp"
"1185",1.51,0,60,27363110,"Antwerp"
"1186",3.77,30,70,27418446,"Antwerp"
"1187",1.06,0,35,27456295,"Antwerp"
"1188",NA,30,24,27474258,"Antwerp"
"1189",0.07,0,250,27479453,"Antwerp"
"1190",0.26,30,89,27489768,"Antwerp"
"1191",0.36,21,69,27490882,"Antwerp"
"1192",9.13,11,66,27491314,"Antwerp"
"1193",0.83,24,100,27502272,"Antwerp"
"1194",0.97,0,60,27521169,"Antwerp"
"1195",0.36,0,70,27560400,"Antwerp"
"1196",0.07,29,23,27562306,"Antwerp"
"1197",0.07,23,70,27564444,"Antwerp"
"1198",1.75,27,110,27564840,"Antwerp"
"1199",0.37,0,55,27567210,"Antwerp"
"1200",4.8,27,69,27567212,"Antwerp"
"1201",0.2,0,82,27588529,"Antwerp"
"1202",1.44,0,17,27601040,"Antwerp"
"1203",0.05,0,67,27617809,"Antwerp"
"1204",1.02,0,70,27645909,"Antwerp"
"1205",4.44,21,150,27654970,"Antwerp"
"1206",0.27,0,100,27670261,"Antwerp"
"1207",NA,0,120,27689555,"Antwerp"
"1208",0.26,0,80,27696697,"Antwerp"
"1209",1.9,0,140,27715443,"Antwerp"
"1210",10.02,24,79,27724978,"Antwerp"
"1211",3.54,26,68,27738708,"Antwerp"
"1212",5.44,1,69,27755042,"Antwerp"
